Conference,Paper,paperId,title
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,ac50801574f7c97f1cf8f6718a9ff2b3e18c2dc6,Improving Information Extraction by Acquiring External Evidence with Reinforcement Learning
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,9f2a8e923965b23c11066a2ead79658208f1fae1,Minimum Risk Training for Neural Machine Translation
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,b7aee9dfb027d6061c6a653684c0fa9a9bba750d,Sequence Level Training with Recurrent Neural Networks
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,df137487e20ba7c6e1e2b9a1e749f2a578b5ad99,Scheduled Sampling for Sequence Prediction with Recurrent Neural Networks
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,a6cb366736791bcccc5c8639de5a8f9636bf87e8,Adam: A Method for Stochastic Optimization
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,86151fd48b2578ac1232bd927e07a8815144496a,Decoder Integration and Expected BLEU Training for Recurrent Neural Network Language Models
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,687bac2d3320083eb4530bf18bb8f8f721477600,Recursive Deep Models for Semantic Compositionality Over a Sentiment Treebank
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,a982642debfbee935649076220404b4878588fa4,Framework of Automatic Text Summarization Using Reinforcement Learning
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,c931e44c3cc089f514ec74a27df396b2523ee100,Structured prediction with reinforcement learning
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,"Scaling language modeling with pathways, 2022"
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,53d8b356551a2361020a948f64454a6d599af69f,Prefix-Tuning: Optimizing Continuous Prompts for Generation
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,9e8cebfb6077a9b1e5d5f2734df171a192ebf532,Text Generation with Efficient (Soft) Q-Learning
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,bcec6078c01f8800b5b301f99a50baaa23be2b72,A Large-Scale Dataset for Empathetic Response Generation
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,9405cc0d6169988371b2755e573cc28650d14dfe,Language Models are Unsupervised Multitask Learners
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,Openwebtext corpus
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,"1. toxicity: which one is less rude, disrespectful or unreasonable? 2. topicality: which one is more natural, relevant, follows logically from the prompt, and maintains consistent tone, word choice"
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,25075e27b0df6f2be5a8c519171bdabd1c3ed817,Content Analysis: An Introduction to Its Methodology
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,b) Did you mention the license of the assets?
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,study qualiﬁes and as exempt and does not require IRB review
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,"Did you include the total amount of compute and the type of resources used (e.g., type of GPUs, internal cluster, or cloud provider)? [Yes] See"
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,Did you discuss whether and how consent was obtained from people whose data you’re using/curating? [Yes]
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,"c) Did you report error bars (e.g., with respect to the random seed after running experiments multiple times)?"
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,"b) Did you specify all the training details (e.g., data splits, hyperparameters, how they were chosen)? [Yes"
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,e) Did you discuss whether the data you are using/curating contains personally identifiable information or offensive content?
NeurIPS,Quark: Controllable Text Generation with Reinforced Unlearning,,"If you are using existing assets (e.g., code, data, models) or curating/releasing new assets... (a) If your work uses existing assets"
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,3b3d7adb9047d01af6dfa2975ad8addd69715e96,Mastering Atari Games with Limited Data
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,ad038ba73ba8a2b7d855624c7e107e711dd63790,Learning to Stop: Dynamic Simulation Monte-Carlo Tree Search
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,e2a2b758ccbf7f294c2592190d9aeed41fe3b344,Monte-Carlo Tree Search as Regularized Policy Optimization
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,3507bd62a14bd0e8ead28cdedb1c33ba83c39c6b,"Mastering Atari, Go, chess and shogi by planning with a learned model"
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,f9717d29840f4d8f1cc19d1b1e80c5d12ec40608,"A general reinforcement learning algorithm that masters chess, shogi, and Go through self-play"
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,ccc2ea7c4df7827ecd3118b0e4da7829201d28aa,MCTS-Minimax Hybrids with State Evaluations
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,811df72e210e20de99719539505da54762a11c6d,Soft Actor-Critic: Off-Policy Maximum Entropy Deep Reinforcement Learning with a Stochastic Actor
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,c27db32efa8137cbf654902f8f728f338e55cd1c,Mastering the game of Go without human knowledge
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,dce6f9d4017b1785979e7520fd0834ef8cf02f4b,Proximal Policy Optimization Algorithms
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,ae1c23bc3f161fadf41b90a2825b97ed97de682c,An analysis for strength improvement of an MCTS-based program playing Chinese dark chess
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,6b037eaffbac15630a5a380578be88413ca07e31,Mastering the game of Go with deep neural networks and tree search
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,6fd2e1166d80c4dde39229e27cac577625629ef8,Early Playout Termination in MCTS
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,9e62cc6e2c6b3844341e8ebc8688b3598ef6a69c,MCTS-Minimax Hybrids
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,340f48901f72278f6bf78a04ee5b01df208cc508,Human-level control through deep reinforcement learning
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,837a2137b3b46dd43904489eb1f44a08d0ad7312,Heuristic move pruning in Monte Carlo Tree Search for the strategic card game Lords of War
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,bccb2f99a9d1c105699f5d88c479569085e2c7ba,Stochastic variational inference
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,9e6fc511e221e864c0bab78126b25c286369d242,Monte-Carlo tree search and rapid action value estimation in computer Go
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,7c0c0445e89347798800aad3497fcf2f2d27d4e6,Multi-armed bandits with episode context
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,bc6dff14a130c57a91d5a21339c23471faf1d46f,Et al
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,11fa695a4e6b0f20a396edc4010d4990c8d29fe9,Monte-Carlo Tree Search: A New Framework for Game AI
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,0e7aa6d3c4272eb867419a4e88a4c064887e20b4,Combining online and offline knowledge in UCT
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,fcf5be71cd481f636994b4882ba7bb776b0550b2,Modifications of UCT and sequence-like simulations for Monte-Carlo Go
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,e635d81a617d1239232a9c9a11a196c53dab8240,Bandit Based Monte-Carlo Planning
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,d5d64db0dcd088a9db3480aecf52a3f96dc1499b,Efficient Selectivity and Backup Operators in Monte-Carlo Tree Search
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,79af85cabd134cbaf3946258d9e08a861485357f,Computer Go: An AI oriented survey
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,a21daf569f2ec5e363961ab21d434ad361701578,Provably Bounded Optimal Agents
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,1b115815f55d48ff59dc1208d7d410edeeefddff,The Knowledge Level
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,06164bda0dce1534aa362c9033ff81007cbf223c,Logical Foundations of Probability
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,93e598ac56f29ed2638f393af9c93eec0ea07c1a,Policy improvement by planning with Gumbel
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,,Gymgo
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,3f26fe8728a1a41a74d932cbba7abfa1b6433a87,Achieving Master Level Play in 9 x 9 Computer Go
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,ec93e636f275473be6e47f8f0799ca277c266316,Computer Go: A Grand Challenge to AI
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,83ae6a9d4d886d9746a21860dc04a7cdfec39f52,Modiﬁcation of UCT with Patterns in Monte-Carlo Go
NeurIPS,Spending Thinking Time Wisely: Accelerating MCTS with Virtual Expansions,7cb9b8372f245a545f5333b62e52d1a61d3115b4,Monte-Carlo Go Developments
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,044ffd897affa766212c75d7f0177beccdd18aca,Harmony: A Generic Unsupervised Approach for Disentangling Semantic Content from Parameterized Transformations
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,1948d59ed40329ec1a585eeeba7e7f51f7bf48ee,CryoAI: Amortized Inference of Poses for Ab Initio Reconstruction of 3D Molecular Volumes from Real Cryo-EM Images
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,3d6d42a845fcf06f8c223f31cada744965532c00,Recent progress and future perspective of electron cryomicroscopy for structural life sciences.
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,be1edec1085d610c4446dd3977b16028b341b46d,Deep generative modeling for volume reconstruction in cryo-electron microscopy
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,1fe921245df28ffe6366fd06fd24c3205c46d32c,Approximating deformation fields for the analysis of continuous heterogeneity of biological macromolecules by 3D Zernike polynomials
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,c79e6cee0f1514f11d84d5b18f0e08a967ef80dd,CryoDRGN2: Ab initio neural reconstruction of 3D protein structures from real cryo-EM images
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,12aff2f25443746ccf890029d9b4fa2b12cde07e,CryoPoseNet: End-to-End Simultaneous Learning of Single-particle Orientation and 3D Map Reconstruction from Cryo-electron Microscopy Data
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,0bafec3e3c1918cac8deb0f47f1c9defa944d75b,Exploring generative atomic models in cryo-EM reconstruction
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,68c5ef8006fe531fba4362d601364ea00791da51,Inferring a Continuous Distribution of Atom Coordinates from Cryo-EM Images using VAEs
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,8bc613de1d0e6efff5317a2e7495a6d4f4791934,3D Flexible Refinement: Structure and Motion of Flexible Proteins from Cryo-EM
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,35d5105282402946c131a1f9e53f53071dfa20a9,CryoDRGN: Reconstruction of heterogeneous cryo-EM structures using neural networks
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,8ff311f68b41b891313eb38f2ce363cc00c1c12f,"UCSF ChimeraX: Structure visualization for researchers, educators, and developers"
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,46a179c9c3c563c25a9423dada2c9b453d3bbe78,Computational Methods for Single-Particle Electron Cryomicroscopy.
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,a0dc3135c40e150f0271002a96b7c9680b6cac40,Fourier Features Let Networks Learn High Frequency Functions in Low Dimensional Domains
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,3db04a5317e6c6f7afbec2c0bcc5271770eae2b8,3D Variability Analysis: Resolving continuous flexibility and discrete heterogeneity from single particle cryo-EM
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,852e28de363fb0a8930bbd92daea53b65fd4cbb8,CryoGAN: A New Reconstruction Paradigm for Single-Particle Cryo-EM via Deep Adversarial Learning
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,1ec049a29d369294a5a5ffdfb67e872dce899dac,Decision-Making with Auto-Encoding Variational Bayes
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,5e5c9a4c5f5e7ab2ef3a9b66105392276525956d,Estimation of Orientation and Camera Parameters from Cryo-Electron Microscopy Images with Variational Autoencoders and Generative Adversarial Networks
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,e5100d6c1e0951657177f55e045bafe15b01a28b,Explicitly disentangling image content from translation and rotation with spatial-VAE
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,5305e9fa61d2b942e168651a300ad99afa1db3f1,Reconstructing continuous distributions of 3D protein structure from cryo-EM images
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,b1c5fc47062b5e1fca49f4756fe564f18db6b5f7,Hyper-molecules: on the representation and recovery of dynamical structures for applications in flexible macro-molecules in cryo-EM
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,329b84a919bfd1771be5bd14fa81e7b3f74cc961,An Introduction to Variational Autoencoders
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,6fc0e648ef6002fe3507107f4f3637c76d54477f,On the Continuity of Rotation Representations in Neural Networks
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,68c3ec1f1591999e4476693b4d7037189f5dfffe,"Big data in cryoEM: automated collection, processing and accessibility of EM data."
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,7f19ec0d1f63944290b69ba857cbb95da444e211,Single-Particle Cryo-Electron Microscopy: The Path Toward Atomic Resolution/ Selected Papers of Joachim Frank with Commentaries
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,254b36a3b250983c1d110e08ee4c6e51e26df0dd,Characterisation of molecular motions in cryo-EM single-particle data by multi-body refinement in RELION
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,ea64b9640577259d8bebb5881eea5b86fddc6dfc,Structure of a pre-catalytic spliceosome
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,eb9095e4722e8e3949a7a2457710dcfeb91f85f2,CTFFIND4: Fast and accurate defocus estimation from electron micrographs.
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,5296da30bf91d77e495cac250b3c8b4834b678d7,Directly reconstructing principal components of heterogeneous particles from cryo-EM images.
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,a6cb366736791bcccc5c8639de5a8f9636bf87e8,Adam: A Method for Stochastic Optimization
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,eb42cf88027de515750f230b23b1a057dc782108,Very Deep Convolutional Networks for Large-Scale Image Recognition
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,b06c67a2d4bd10cf6d3147fef3a6c6507b51db7d,Cryo-EM structure of the Plasmodium falciparum 80S ribosome bound to the anti-protozoan drug emetine
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,11c55cc545fe5b7b4f40fdedb1e799226bb14687,Iterative elastic 3D-to-2D alignment method using normal modes for studying structural dynamics of large macromolecular complexes.
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,5991acd1cad51fdc47e2cc612b5d690589feb06e,Image formation modeling in cryo-electron microscopy.
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,00172ab162c93d3241c5ce8f4e78bc53da2e8994,RELION: Implementation of a Bayesian approach to cryo-EM structure determination
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,a06c33345fd418ade096126948b6ec50714e2f6d,"Optimal determination of particle orientation, absolute hand, and contrast loss in single-particle electron cryomicroscopy."
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,88df07266e5562cdcb57d5d16e6a8cad5b58dd29,CRC Standard Probability And Statistics Tables and Formulae
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,947ef1a07054bac4667f655ab119fd345beec7bf,Branch-and-Bound Methods: A Survey
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,11ac98081c496a1d48d33b27cdadc6ffe76018d0,Strip Integration in Radio Astronomy
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,af9ad6d503c42d2b93d61ae4f0fe937ade6d0df2,A More Symmetrical Fourier Analysis Applied to Transmission Problems
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,,Deep learning-based mixed-dimensional gaussian mixture model for characterizing variability in cryo-em
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,1bf459fcb9355ea84b2326af3f99ddec50b8626c,Disentangling conformational states of macromolecules in 3D-EM through likelihood optimization
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,63d0c248ec64da5464521527a989acac39e25919,EMAN2: an extensible image processing suite for electron microscopy.
NeurIPS,Amortized Inference for Heterogeneous Reconstruction in Cryo-EM,,Fourier Shell Correlations are computed using the software EMAN v2.91 [35]
ICLR,Imitating Human Behaviour with Diffusion Models,38768ce29908a31a8766a8d6ab933a61f403da45,Is Conditional Generative Modeling all you need for Decision-Making?
ICLR,Imitating Human Behaviour with Diffusion Models,498ac9b2e494601d20a3d0211c16acf2b7954a54,Imagen Video: High Definition Video Generation with Diffusion Models
ICLR,Imitating Human Behaviour with Diffusion Models,14e5cf62fe3974f97c4a5b9b16079b50dd5f4606,Diffusion Policies as an Expressive Policy Class for Offline Reinforcement Learning
ICLR,Imitating Human Behaviour with Diffusion Models,af9f365ed86614c800f082bd8eb14be76072ad16,Classifier-Free Diffusion Guidance
ICLR,Imitating Human Behaviour with Diffusion Models,01d4cc6e7c89f42ad1fc27b57439c9b6c2797fb8,Behavior Transformers: Cloning k modes with one stone
ICLR,Imitating Human Behaviour with Diffusion Models,805748eec6be59ae0cd92a48400a902b3b7ed8e6,Flexible Diffusion Modeling of Long Videos
ICLR,Imitating Human Behaviour with Diffusion Models,9695824d7a01fad57ba9c01d7d76a519d78d65e7,Photorealistic Text-to-Image Diffusion Models with Deep Language Understanding
ICLR,Imitating Human Behaviour with Diffusion Models,3ebdd3db0dd91069fa0cd31cbf8308b60b1b565e,Planning with Diffusion for Flexible Behavior Synthesis
ICLR,Imitating Human Behaviour with Diffusion Models,5922f437512158970c417f4413bface021df5f78,A Generalist Agent
ICLR,Imitating Human Behaviour with Diffusion Models,c57293882b2561e1ba03017902df9fc2f289dea2,Hierarchical Text-Conditional Image Generation with CLIP Latents
ICLR,Imitating Human Behaviour with Diffusion Models,9a8f8ad72678fc61b8fcb416103df0a344b24bc9,Collaborating with Humans without Human Data
ICLR,Imitating Human Behaviour with Diffusion Models,5c74b1021aebd0575c339ce4dfd47e183009a9c5,Implicit Behavioral Cloning
ICLR,Imitating Human Behaviour with Diffusion Models,10e37aea3266cfa33849a530db7eec4d4b52966b,What Matters for Adversarial Imitation Learning?
ICLR,Imitating Human Behaviour with Diffusion Models,971fd41877c3a8b81cb6374d6ec581686610f58b,Hyperparameter Selection for Imitation Learning
ICLR,Imitating Human Behaviour with Diffusion Models,64ea8f180d0682e6c18d1eb688afdb2027c02794,Diffusion Models Beat GANs on Image Synthesis
ICLR,Imitating Human Behaviour with Diffusion Models,be1db428de8e4b9385c759447faa6a4fc0929bed,Counter-Strike Deathmatch with Large-Scale Behavioural Cloning
ICLR,Imitating Human Behaviour with Diffusion Models,2a1573cfa29a426c695e2caf6de0167a12b788ef,Open Problems in Cooperative AI
ICLR,Imitating Human Behaviour with Diffusion Models,f5275f5eb6569ddb5ba9a959ede09875d56e3bac,Parrot: Data-Driven Behavioral Priors for Reinforcement Learning
ICLR,Imitating Human Behaviour with Diffusion Models,08025d3c967eefdd83b3352d72a8dce8cd80e5c4,Supervised Learning Achieves Human-Level Performance in MOBA Games: A Case Study of Honor of Kings
ICLR,Imitating Human Behaviour with Diffusion Models,9e6763597414d865237fdd065eed50bbc5ff14f5,Limitations of Autoregressive Models and Their Alternatives
ICLR,Imitating Human Behaviour with Diffusion Models,b68b8b980db62308864b2a7d33718182c5f8335b,Accelerating Reinforcement Learning with Learned Skill Priors
ICLR,Imitating Human Behaviour with Diffusion Models,34bf13e58c7226d615afead0c0f679432502940e,DiffWave: A Versatile Diffusion Model for Audio Synthesis
ICLR,Imitating Human Behaviour with Diffusion Models,289db3be7bf77e06e75541ba93269de3d604ac72,Denoising Diffusion Probabilistic Models
ICLR,Imitating Human Behaviour with Diffusion Models,25287b593d2642b1627b96a79c5ff8d3c8ec1f5c,Primal Wasserstein Imitation Learning
ICLR,Imitating Human Behaviour with Diffusion Models,2aedac799f1a822933ff1bd5b67d2f158f25a827,Datasets for Data-Driven Reinforcement Learning
ICLR,Imitating Human Behaviour with Diffusion Models,bd1f217e7bd396d3e4b5ca51df8d9f80d0649264,Reliable Fidelity and Diversity Metrics for Generative Models
ICLR,Imitating Human Behaviour with Diffusion Models,c0dabdc9036909e10c05628b395784078c0c8f6b,A Divergence Minimization Perspective on Imitation Learning Methods
ICLR,Imitating Human Behaviour with Diffusion Models,8c54e8575e7c17a4097838305915e6e7b00fd4af,Relay Policy Learning: Solving Long-Horizon Tasks via Imitation and Reinforcement Learning
ICLR,Imitating Human Behaviour with Diffusion Models,eb41a0cffa84d3d6035e6f5f420806ddc962b1e6,On the Utility of Learning about Humans for Human-AI Coordination
ICLR,Imitating Human Behaviour with Diffusion Models,e9df90537887631964e36beb44b1c341089b8688,Imitation Learning as f-Divergence Minimization
ICLR,Imitating Human Behaviour with Diffusion Models,cf4aa38ae31b43fd07abe13b4ffdb265babb7be1,The Curious Case of Neural Text Degeneration
ICLR,Imitating Human Behaviour with Diffusion Models,204e3073870fae3d05bcbc2f6a8e263d9b72e776,Attention is All you Need
ICLR,Imitating Human Behaviour with Diffusion Models,81d5740cac256489978c2751e867128e97620eae,VEEGAN: Reducing Mode Collapse in GANs using Implicit Variational Learning
ICLR,Imitating Human Behaviour with Diffusion Models,4ab53de69372ec2cd2d90c126b6a100165dc8ed1,Generative Adversarial Imitation Learning
ICLR,Imitating Human Behaviour with Diffusion Models,79ab3c49903ec8cb339437ccf5cf998607fc313e,A Reduction of Imitation Learning and Structured Prediction to No-Regret Online Learning
ICLR,Imitating Human Behaviour with Diffusion Models,8d652a1980e743c7c85ff6066409ea1e3be4d685,Efficient Training of Artificial Neural Networks for Autonomous Navigation
ICLR,Imitating Human Behaviour with Diffusion Models,e4faee8a8b0db2ce29d5eb7290e63980d1336149,"A Survey of Ad Hoc Teamwork: Definitions, Methods, and Open Problems"
ICLR,Imitating Human Behaviour with Diffusion Models,2be40f5336afa68b49fef41e009b7172c2c9fdeb,POT: Python Optimal Transport
ICLR,Imitating Human Behaviour with Diffusion Models,,Towards robust and domain agnostic reinforcement learning competitions: Minerl 2020
ICLR,Imitating Human Behaviour with Diffusion Models,,"Hussenot et al. (2021), we compute the Wasserstein distance between the occupancy distributions as an evaluation criteria"
ICLR,Imitating Human Behaviour with Diffusion Models,,K do 3: Use Algorithm 1 to sample action
ICLR,Imitating Human Behaviour with Diffusion Models,,Didactic example of when CFG can lead to generation of less usual trajectories
ICLR,Imitating Human Behaviour with Diffusion Models,,"Algorithm 2 Sampling for Diffusion-X 1: aT ∼ N (0, I) 2: for i = T"
ICLR,How to prepare your task head for finetuning,29b77089a0a40f46372ce2dca9c3bb2dd5d46b1d,Fine-Tuning can Distort Pretrained Features and Underperform Out-of-Distribution
ICLR,How to prepare your task head for finetuning,48ec22d24a83d3dfc12e4a6bac8bf77af1f41c3e,Fortuitous Forgetting in Connectionist Networks
ICLR,How to prepare your task head for finetuning,6351ebb4a3287f5f3e1273464b3b91e5df5a16d7,Masked Autoencoders Are Scalable Vision Learners
ICLR,How to prepare your task head for finetuning,b8f816e23ff40d6afabccca2ee4770087ef0ef57,Pre-training Molecular Graph Representation with 3D Geometry
ICLR,How to prepare your task head for finetuning,51546584aa394d159edcc08f2412ae30dd316f6c,Deep Learning Through the Lens of Example Difficulty
ICLR,How to prepare your task head for finetuning,714e6104ea386367b97043884a43045c5c9d9508,Feature Learning in Infinite-Width Neural Networks
ICLR,How to prepare your task head for finetuning,b88c11922cac84e5ea902f82d27ae21c3dda2e04,Better Fine-Tuning by Reducing Representational Collapse
ICLR,How to prepare your task head for finetuning,38f93092ece8eee9771e61c1edaf11b1293cae1b,Bootstrap Your Own Latent: A New Approach to Self-Supervised Learning
ICLR,How to prepare your task head for finetuning,056935031bc5cf0aeeaa0946320de26e14a1817e,Revisiting Few-sample BERT Fine-tuning
ICLR,How to prepare your task head for finetuning,597bd2e45427563cdf025e53a3239006aa364cfc,Open Graph Benchmark: Datasets for Machine Learning on Graphs
ICLR,How to prepare your task head for finetuning,a0cfd36e6c7abf070f492ae52a35af895a1c5592,Zoom In: An Introduction to Circuits
ICLR,How to prepare your task head for finetuning,a1b8a8df281bbaec148a897927a49ea47ea31515,Improved Baselines with Momentum Contrastive Learning
ICLR,How to prepare your task head for finetuning,d1bc9492eabb2cac705c26bcaca98a222772b437,Rethinking the Hyperparameters for Fine-tuning
ICLR,How to prepare your task head for finetuning,34733eaf66007516347a40ad5d9bbe1cc9dacb6b,A Simple Framework for Contrastive Learning of Visual Representations
ICLR,How to prepare your task head for finetuning,292475b9280d21ee5ad1a81ef6dac5244efd364e,Side-Tuning: A Baseline for Network Adaptation via Additive Side Networks
ICLR,How to prepare your task head for finetuning,add2f205338d70e10ce5e686df4a690e2851bdfc,Momentum Contrast for Unsupervised Visual Representation Learning
ICLR,How to prepare your task head for finetuning,85b9e68eb27069e87181050035f40b79438dd220,A Large-scale Study of Representation Learning with the Visual Task Adaptation Benchmark
ICLR,How to prepare your task head for finetuning,23f5d5b3d5981981a61ead438940deccd6589a67,Disentangling feature and lazy training in deep neural networks
ICLR,How to prepare your task head for finetuning,8659bf379ca8756755125a487c43cfe8611ce842,To Tune or Not to Tune? Adapting Pretrained Representations to Diverse Tasks
ICLR,How to prepare your task head for finetuning,9f9fc406c76255fec51a6196ce167c0ff1d1efc0,Wide neural networks of any depth evolve as linear models under gradient descent
ICLR,How to prepare your task head for finetuning,62a0bafd54099a79d78a013611a0c7d38e237032,On Lazy Training in Differentiable Programming
ICLR,How to prepare your task head for finetuning,3217278e346fefbd34f0727321059c7ea5792612,Moment Matching for Multi-Source Domain Adaptation
ICLR,How to prepare your task head for finetuning,29309743870c825f9645a4803af727402462e513,Bag of Tricks for Image Classification with Convolutional Neural Networks
ICLR,How to prepare your task head for finetuning,e87b5f4c64056431dfc62ebff0f23d9c94252598,SpotTune: Transfer Learning Through Adaptive Fine-Tuning
